device_id,phone_brand,device_model
6293552614546296576,Samsung,Galaxy S4
-4804469373599773652,Meizu,MX3
-1495700268390440858,Samsung,Galaxy S6 Edge+
2137816041974306992,Xiaomi,Redmi Note2
-5885877860890133979,Meizu,MX5
2936287067596598041,OPPO,R5
-1051106908827668701,Samsung,Galaxy A8
5340185685250635828,Meizu,Charm Blue 2
806503651394725331,Huawei,Ascend P8
1322284308370797287,Meizu,MX2
186881396495101079,Samsung,Galaxy S4
-1590403046307140221,Meizu,Charm blue
4612072953552175941,Xiaomi,Redmi 2A
-2616579259945715143,Huawei,Ascend G7
4308885299864783002,Huawei,G521
-7055063772263515489,Xiaomi,Redmi Note enhanced version
3308057033723832218,Xiaomi,Redmi 1s
68455032981589098,Huawei,Ascend P7
4277248698164212167,Leeco,Super mobile phone 1
42022313312579883,Samsung,Galaxy face
-1061951001816845237,Samsung,Galaxy Grand
-5627256746810319673,LG,Optimus G
8045450640831647765,Huawei,Glory 7
-3088637276756657299,Xiaomi,Redmi Note
6040926103312123045,HTC,Desire 610t
1182464546452813218,vivo,X5M
8940064679426987976,Huawei,Honor Play 4C
-8475614001582282187,Xiaomi,Redmi 2
7535192616308003823,Xiaomi,Redmi Note
-4220616491672968195,Samsung,Galaxy j5
-684938187820574874,Coolpad,Great God F1Plus
4000507644700986586,Xiaomi,S7
8953475775310397547,Huawei,Honor 6 Plus
8444030995389545251,Samsung,Galaxy S3 Neo+
-2198247142759342938,Huawei,Ascend G7
-2765277084009182842,vivo,Y928
-6961434608081504918,Meizu,Charm Blue Note 2
6755810218133153390,Huawei,Honor 3C
-9112876124862352945,Samsung,Le Lemon K3 Note
4969706520957930405,vivo,X5M
2460553509900595819,Samsung,G3818
680783773385476238,Xiaomi,Redmi Note2
4727858294321312215,Xiaomi,Redmi 2
2853468402743129716,Xiaomi,Mi 4
-5404392500735020608,OPPO,R1C
5884483689974664120,OPPO,R5
4108208744910207342,Huawei,Honor 6 Plus
4208691863019778557,Hisense,EG939
4591063372170412411,Samsung,Galaxy Note 2
-4199010834745130298,Xiaomi,Mi 2S
-7842413612641690816,Samsung,Galaxy S6
-3674575255390636280,Meizu,Charm Blue Note 2
-5606649249596609364,Huawei,Honor Play 4C
4135104708394076320,Samsung,S939
6258630466726313822,Huawei,Mate 7
-1212016761705451700,Huawei,Ascend P7
6699075782703163044,Xiaomi,Red rice
3497827818747535166,Samsung,Galaxy Grand duos
-9130160281694302471,Xiaomi,Redmi Note
-6814951488132899590,Huawei,Honor Play 4
-8361796801002522756,Xiaomi,Redmi Note enhanced version
7738513754769838106,Coolpad,8085
2791816999869609303,OPPO,R1C
4680269749710247307,Samsung,Galaxy Note 2
1406808744123453321,OPPO,R7
-1635155490715044489,Coolpad,Great God X7
3142061140851269748,Huawei,Honor 6
-3338267221297835591,vivo,Y27
6794502373485773048,vivo,Y13
6042948494326750540,Xiaomi,Redmi 2
4166190512253317951,Xiaomi,F103
795106297160504602,Samsung,Galaxy S6 Edge
-220202812159548521,vivo,Xplay3s
-2368214634698018938,Xiaomi,Redmi Note2
84595042658604115,Huawei,Y511-T00
7387783845856387547,Huawei,Mate 7
1835034802774556225,Meizu,Charm Blue Note
8224379408460159218,vivo,Xperia Z1 colorful version
-8216528422913028273,Xiaomi,Redmi Note
-1219309145074358343,Xiaomi,Redmi Note2
7214279266898521309,Samsung,Galaxy Trend Duos
3384688908380351106,Xiaomi,Redmi 2A
8435240413763062535,Samsung,Galaxy j5
610838320761916009,China Mobile,A1
-3021169960933083757,Beautiful map,M4
-8425421917851141018,Huawei,Ascend P7
8239901763494925877,Meizu,Charm Blue Note
9103901776506432688,Meizu,Charm Blue 2
2124982468944336365,TCL,Play
1288618294682530667,Xiaomi,Redmi 1s
6229738199228529859,OPPO,R1C
7012761429262677301,Xiaomi,Mi 4
-729297698840747179,Meizu,Charm Blue Note 2
4584198614002336738,OPPO,Find 5
2704537297823285109,Huawei,Honor Play 4X
4036433016173950456,Xiaomi,Note top version
-454045166665535003,OPPO,Find 5
1588101383708153161,Huawei,Mate 7
7433754152892059172,Huawei,Ascend G7
-1803060757859620187,Venus Digital,T9003
-4795981447775998581,Xiaomi,Mi 3
-8449863915785846958,Xiaomi,Redmi Note
-3599491252486985739,Samsung,Galaxy S6 Edge+
-4513998084634718803,HTC,Micro -passenger
8728210461226031313,Huawei,Mai Mang 4
1614236200778666323,vivo,Y23L
1659622657508054270,Xiaomi,Mi 4
4426355042952056772,Coolpad,F2
-715058452636415881,Leeco,Super mobile phone 1S
-3243869104664582166,Xiaomi,S5.1pro
121361324938475453,vivo,X5Pro
-1749090368336092788,Samsung,Galaxy S4
586092760610438011,Samsung,Galaxy S6
-5934317866686609313,Meizu,MX2
4088616913087248202,Huawei,Mate 7
-5079362369027708304,Meizu,Charm Blue 2
683163627251332484,Xiaomi,Mi 4
-2551350935451878203,Xiaomi,Mi 4
1843131649751705258,OPPO,R7 Plus
2243767246590359903,Xiaomi,Redmi 1s
-8725810678557682488,vivo,Y28L
7332254596044311404,OPPO,R815T
-5413153386075221632,Coolpad,Great God F2
8034022066592719432,Xiaomi,Mi 4
8629103201361209235,Huawei,Honor Play 4X
-2182494239948712781,Samsung,Galaxy j7
-6626259057614742230,Huawei,Honor 3C
-2596327281278052481,Duowei,T21
-2266156591012373480,Coolpad,Great God F1
2078808268023635089,Huawei,Honor Play 4C
5713233627540327590,Banghua,V95
-7575966209827572462,Xiaomi,Redmi Note2
-4946535091863431450,Samsung,Galaxy Core Lite
3402975690099941645,Huawei,Honor Play 5
-8049071415989189026,OPPO,R831S
4779017854968622177,OPPO,R7 Plus
-3061493344740558315,Samsung,Galaxy Note 3 Lite
-2254634287579995134,Samsung,Galaxy Grand
-8004143411643920739,Xiaomi,Redmi Note2
-8693505211644137452,Zuk,Z1
932571709280227316,Xiaomi,Redmi Note
-6099052844729790146,Xiaomi,Red rice
4322808333976800673,Samsung,A360T
6854734638664639413,Leeco,Super mobile phone 1 Pro
-3682663129541887814,Samsung,Galaxy A7
4955632557142125324,HTC,Desire d516d
-5209568136883145900,Xiaomi,Mi 3
-6814518689288407940,Coolpad,5860S
7302922394824859499,Meizu,Charm Blue 2
4790341342815430491,OPPO,R815T
-6766263034454111215,Xiaomi,Redmi Note enhanced version
985178220933663191,Coolpad,Y80D
-8063261871608165942,Samsung,Galaxy Note 3
1130747211104879533,Xiaomi,Xiaomi Note
1760381175485904048,Meizu,Charm Blue Note
-6074626979803111246,Xiaomi,Xiaomi 4C
4403631980855228606,Samsung,Galaxy Mega Plus
-1552915378198140744,Meizu,Charm Blue Note
1927562227556437332,vivo,X3T
-443041709270886905,Meizu,Charm blue
-8760661500497775302,Huawei,Honor 6
6945852581264191488,Xiaomi,F303
6848020536467115317,Xiaomi,Redmi Note
8018419853875172409,Samsung,Galaxy Core Max
9144555328077068033,TCL,P520L
1240178082588349923,Meizu,Charm Blue Note
-7828444157091093334,vivo,Y13L
8762981197606855042,Huawei,Honor 6
8205705190092636290,Meizu,Charm Blue Note 2
6941209442551781835,Meizu,Charm Blue Metal
3918366050197507998,Samsung,Le Lemon K3 Note
3711276116331412846,Huawei,Honor 6 Plus
190349240355605308,Xiaomi,Redmi Note
1782617710317639625,Xiaomi,Mi pad
4453757595034396859,Meizu,Charm Blue Metal
5515334442396851375,Meizu,Charm Blue 2
-8069145828674436100,Xiaomi,Redmi 2A
-7172916949501348826,Samsung,Galaxy S3
-8020669548971932607,OPPO,Find 5
5255262205312729224,Huawei,G7 Plus
-9054457302185579257,Xiaomi,Mi 3
8564608792202419045,Samsung,P780
-4235831479924889064,Samsung,Galaxy Trend Duos 2
-1883107096125613819,Huawei,Ascend G700
-7802216540848635655,Samsung,S658T
-6503879570528900791,LG,Optimus G Pro
6860581958521008984,Huawei,Glory 7
4994589933863684645,Xiaomi,Xiaomi Note
-7760467737262532247,Xiaomi,E6T
5129646489407856287,vivo,Y33
369250044195745148,Huawei,Honor 3C
-724893342776136696,Samsung,Galaxy S6
-5769073728644578349,Samsung,Galaxy Note 3
5832222226503984605,Huawei,Glory 7
-3033413179625185153,Lenovo,V5 MAX
-6657975075933010379,Huawei,Honor Play 5
-5629627332450566254,OPPO,R7
2644468582442889120,OPPO,R7
7450468708992374452,Huawei,Honor 3C
-2950551607071928391,vivo,X5L
6289786136952463554,Cool,Youth version
-4727369769647738849,Coolpad,8720L
4262869599017616906,Coolpad,Chunlei HD
7606057746192166133,vivo,X5max+
2342946247193649909,Huawei,Honor 7i
-3810513966282550475,vivo,Xperia S
4952667696193179733,Xiaomi,Redmi Note enhanced version
6959262750488738781,Xiaomi,Mi 4
8512765792328360468,vivo,X5Pro
2939535768722670435,Xiaomi,Redmi 2
3688067510048261893,Samsung,Galaxy S4
-6372303649474955321,Leeco,Super mobile phone 1
2414464903862246335,Samsung,Galaxy S6 Edge+
-3736585033506401794,Huawei,Honor Play 4
6638318788464185779,vivo,Y29L
4990411660136136600,Xiaomi,Mi 4
1715129076513114708,Samsung,A860E
2477766252972167554,Huawei,Ascend P8
-6746170968965036404,Hisense,E70-T
-9025849557208250458,Lenovo,Grand Memo 2
8404522543402545405,Xiaomi,V188
6268218880921921012,Huawei,Y511-u00
3077133957621611412,Xiaomi,Xiaomi 4C
-4841793840802625233,vivo,Y913
8560973779565785499,Huawei,Mate 7
-6873249762659084104,Xiaomi,Redmi Note
-806453135935725068,Xiaomi,Mi 2S
-9043757469549686665,OPPO,R7 Plus
-5638190583838608515,Meizu,MX5
-1534192174463000323,Xiaomi,Mi 2S
6235244078839944501,vivo,Y19T
6018458536132082731,hammer,Nut mobile phone
-7818426583703515973,Meizu,MX4 Pro
-8036879440891026228,vivo,X3T
-3277770083997517505,Samsung,Galaxy A5
-67916721587356805,Huawei,G610T
-5258983184717069488,Samsung,Galaxy S3
-316186543742964740,Samsung,Galaxy A7
-5166414164876284781,Meizu,MX4 Pro
5542358161230627344,Meizu,Charm Blue 2
5341565968405174019,Samsung,Galaxy Win
-5488470695993235309,Huawei,Honor 6
1974930236628188594,Samsung,Galaxy nexus
-2770492000652332958,Huawei,Honor X2
775535120385573223,Xiaomi,Mi 2S
7035418568117139664,vivo,X5sl
-8640709203616058314,vivo,Y15
-573843288133968394,Nubia,Z7 mini
1794759182642310329,OPPO,Find 7
2711599980060898625,Meizu,MX5
-1583263336250592835,Samsung,Galaxy S3
6026559897602228621,Xiaomi,Mi 2S
-8309820402004676798,Coolpad,Ivvi K1 mini
-1571056469896552780,Meizu,Pro5
-9073631344091251905,Xiaomi,Xiaomi 4C
1496158778109736646,Meizu,Charm Blue Note
-6648326052473336570,Huawei,Honor Play 5X
5370060705649324287,Huawei,Honor 6 Plus
-4317267241662026794,vivo,X3L
5351522379410738252,Huawei,Honor 3C
4152220342957874052,Coolpad,Great God Note3
-3481161343487786002,Samsung,Galaxy Grand 2
-7600693920995533913,Easily,A3
-5720106383288369148,Xiaomi,Redmi Note2
-1728779896473504778,Huawei,Ascend P6
-340922512852371189,Meizu,MX3
3335736416372868573,OPPO,R7
7052266492874294808,vivo,Y20T
-3629634210091428739,Huawei,Honor 6 Plus
1860720655031755381,vivo,Y13il
8338847200190441286,Xiaomi,F103
-6628525229860716107,Coolpad,Great God F1
-3276696930954006174,Samsung,Galaxy A5
-6250374472097445840,Xiaomi,Mi 4
-1713567416859417972,LG,G4
-479111355606283230,Xiaomi,Redmi Note enhanced version
-8590108320264613292,Samsung,Galaxy Note 3
2514929851370351543,Samsung,Galaxy S3
2206863240309173776,Huawei,S8-701W
-98304245079629494,Huawei,G610S
4191090494599341894,OPPO,A31
6303765688030658085,Samsung,Galaxy Note 2
6067883330564648869,Xiaomi,Redmi Note2
-5778633804349725223,Samsung,A670T
3751556080923780612,Nubia,Z5S
4286948497020376484,Samsung,Galaxy Ace
-1968053005968676353,Huawei,Mai Mang 4
-3622323409467297744,Xiaomi,Mi 2
-5983214694470462386,Meizu,MX4 Pro
4367575117725694849,Huawei,Honor 6
2629287309132077838,OPPO,R7
-8958391061069604375,Cool,Youth version
-4441789227970285621,vivo,X5Pro
-3560613143544277103,Xiaomi,Redmi Note
-5484440023437130729,Huawei,Honor 3C
8592940554246948638,hammer,T1
328049898465958939,OPPO,R7
-7714236320541764285,vivo,X5M
-62323845893832150,Xiaomi,Mi 4
-5775730697700401872,Xiaomi,Redmi Note
-778091204089444489,Meizu,MX3
5995636917593137923,Xiaomi,Red rice
-1890639360862738222,Widely believed,S5Q
1261314982604947404,vivo,Y927
20974438945734257,Huawei,Honor 6 Plus
7794998998001266446,Leeco,Super mobile phone MAX
6297063656111420834,Huawei,Glory 7
7689704118961392011,Huawei,MT2-C00
-6505275980854767140,Xiaomi,Redmi Note2
657673635363630258,vivo,Xperia Z
-8007360500917579983,Huawei,Honor Play 4X
-7261935474625053047,Samsung,Galaxy Core Lite
1241412468749170249,Samsung,Le Meng K3
5926789341804323017,Meizu,Pro5
-1405272043569161982,Samsung,Galaxy S4
-241204943626782751,Xiaomi,Mi 4
-7840156939148795266,OPPO,A31
3544708557060502484,Samsung,Galaxy Note
2127093668282925075,OPPO,R1C
4818436293140518019,Xiaomi,Xiaomi 4C
167255965170445540,Huawei,Honor Play Tablet T1
4692516453177982334,Huawei,Mate S
4344594576919177640,OPPO,R1C
4970357138863691659,Huawei,Honor 6 Plus
-1181273002911776965,Samsung,S7568
1304158245999222979,vivo,X5Pro
-4153300812928124886,Xiaomi,Mi 2S
8374154301929502304,Xiaomi,Redmi Note
-5727407624603750030,Huawei,Honor 3X Play Edition
-5216130724029992872,Samsung,Galaxy S5
8300507107983769653,Samsung,Galaxy Note 3
-252644582786378296,Samsung,Galaxy S4
-7253598574337992163,OPPO,R7
2212221816757788672,vivo,Y628
-8006785317759412811,Samsung,Lenovo Golden Fighter S8
-540465294092989094,Coolpad,Flag
-6147628791899343441,Xiaomi,Mi 2S
5540225243355963680,Samsung,Galaxy S5
-4034702357663854451,Huawei,G730-U00
1559127661002009712,Samsung,Galaxy style duos
3488474663149348704,OPPO,R7
-4125406355172712752,OPPO,R7
-3974507497996952284,OPPO,T29
-829314833267305222,vivo,X1ST
7437407516803279522,HTC,ONE M9
-881170723965932905,Samsung,Galaxy Grand Prime
-2662837661093640661,Xiaomi,Redmi Note
-9073325454084204615,Samsung,Galaxy j5
4980872604503216606,Huawei,Honor Play 4X
-5810135797411677556,Huawei,Glory 7
-4594821528106952931,Samsung,A3800D
601410688977958373,Meizu,Charm Blue 2
5423030573796451874,Huawei,Honor 6
5491108204658556962,vivo,X3L
-4053973202238178283,Huawei,Ascend P7
7937589430926988589,Huawei,Honor 6
616751517347154444,Orange,VOGA V1
5766640846868349794,Xiaomi,Mi 3
5920773735068681855,Meizu,MX3
9074685326196206044,Cool,Youth version
6661681060726276039,Xiaomi,Redmi 1s
3874471133645504740,vivo,X5Pro
2071410271709723808,Xiaomi,Mi 2A
-1470062299214568991,vivo,Xperia Z2
-4995749754086223279,Samsung,W2015
5941240169554970814,Samsung,Galaxy S4
2630900863743072881,Samsung,Galaxy Grand 2
-5114851094311739812,vivo,X5sl
1638556395158937843,OPPO,Find 5
-3305906893536820156,vivo,Xplay3s
-5867344494225920005,Huawei,Mate 7
8606849752715388910,Xiaomi,Note top version
2901615359675824163,Samsung,Galaxy Note 3
3849477411265657904,Samsung,Galaxy j5
4649528492433578413,Samsung,Galaxy S3
6669178151501791385,Meizu,Charm Blue Note 2
7922353031924790951,Linguistic,Red Chili XM
1169394195799972865,vivo,Y11
2786199611929185600,Meizu,Charm Blue Note
-8684382360440006176,Leeco,Super mobile phone 1S
-2358046661032364534,Meizu,Charm Blue Note
-2263342953763306901,Meizu,Charm Blue 2
16024881108785275,Huawei,Mate 7
2901491659068635227,Duowei,D350
-1087081533118968373,Xiaomi,Redmi 2
-7135060572554987632,vivo,Y37
-5613125343986256401,Huawei,Honor 6 Plus
-744475600656645305,Coolpad,7295+
1100520651357054941,Samsung,Galaxy Note 2
-6320416213929338466,Xiaomi,Redmi 2
-8452650356023452030,Huawei,Honor 4A
-8003194797770741927,Samsung,Golden Fighter A8
-2722677947984206813,OPPO,R1C
1769764551150231051,Xiaomi,Redmi Note
-5585600851254308191,vivo,X3L
-8355039579662891178,Samsung,Galaxy S5
-731024458823003844,Samsung,Galaxy A8
7424038494523940735,Samsung,Galaxy Note 4
-5680032093930087138,Meizu,MX3
3059414735691982900,Huawei,U9508
799776321633516022,Samsung,Galaxy Note 3
-1295911556931640387,Samsung,Galaxy S4
-4885062990829555085,Lenovo,Red Bull V5
4641500661675079344,Samsung,Galaxy S6 Edge+
-1780157679979930008,Huawei,Honor Play 5X
4133040558909839843,Samsung,A766
-5824680242768073108,Xiaomi,Redmi Note
-1629665335359216369,vivo,Xperia Z2
-8843016334871143313,vivo,S11T
-1876162167362880743,Coolpad,5263
-7752208755356648164,Samsung,Galaxy Note 3
8632655007087476673,Huawei,Honor Play 4
-7037142696816543037,Coolpad,8720L
8470210235798684598,Meizu,MX3
1499797379223397089,Huawei,G520-T10
6550927297987482803,Xiaomi,Mi 2S
972873795936789977,Xiaomi,Redmi Note2
2938459516745684586,Xiaomi,Redmi 2
8887450469526835781,Samsung,Galaxy Note 2
-8572734869098003354,Coolpad,Flag
8728329891400235926,Meizu,MX3
3623380419369944503,Meizu,MX2
-4456753392103824604,OPPO,A31
3066113561077045677,Xiaomi,Redmi Note2
-4406306937728252685,Huawei,Honor Play 4X
7037327161862923887,Xiaomi,Redmi Note enhanced version
-5571526387473483018,Leeco,Super mobile phone MAX
-6290926778810298527,Samsung,Galaxy Note 2
1095874889444439805,Samsung,A360T
-510678411430762840,Samsung,Galaxy Note 4
-278368369033195361,hammer,T1
-3866584776969194341,HTC,One
8722712061569226974,Huawei,Mate 7
-5106023945044526229,Leeco,Super mobile phone 1S
-6221057196180287509,Huawei,Honor Play 4C
4167368920446857588,Xiaomi,GN708T
-1836914930981093179,Xiaomi,Mi 3
-3956981914711727985,Huawei,Honor 6 Plus
2268120038560665765,Samsung,Galaxy E7
-3712098829324685898,Huawei,Honor 6 Plus
-6136133140379931601,OPPO,A11
4727338982618264325,Leeco,Super mobile phone 1S
-4055734872274442413,Huawei,Mate 7
3520341859316793137,Samsung,Galaxy S3
6916352884352867122,Meizu,Charm Blue Metal
8013191249785917076,China Mobile,A1
2324891843819556735,vivo,Y33
-4336104627594151190,Samsung,Galaxy Note 3
4239892963042947251,Xiaomi,Redmi Note
-6767015581270270811,Xiaomi,Xiaomi 4C
-3883709494503305146,Samsung,Galaxy Note 2
2188132575947353269,Xiaomi,Mi 2S
5253044428747042486,Xiaomi,Red rice
-9200318185250620774,OPPO,R1S
-3889920089537568602,Huawei,Honor Play 4C
-8627679590739665671,vivo,X5max+
-7201820062529325812,Xiaomi,Redmi 1s
-8608520829200633617,vivo,X5L
-8872396843900115573,Samsung,Galaxy S4
8466566254715821771,Huawei,Y511-T00
-588540950869818785,Xiaomi,Redmi Note
2335339700269364726,vivo,Y27
-3731058355901127521,Meizu,Charm Blue Metal
2889446690605997302,Huawei,Ascend P7
-7775696085411390544,Coolpad,5890
-2340384516022133532,Coolpad,7296
-8329789881643654249,Xiaomi,Redmi 2
1197680556167254686,OPPO,R1
8076959211348069982,vivo,Y11it
1114954161606012037,Meizu,Charm Blue Note 2
-2749626979629310700,Xiaomi,Mi 3
-3223656092596200792,Samsung,Galaxy Note 3
-4127708163821291971,Coolpad,Great God F2
-4655363795516114179,Huawei,Honor Play 4C
8782496659112397155,Huawei,Enjoy 5
-7821826839247758078,Huawei,Honor 3C
-4665196621695214901,Leeco,Super mobile phone 1S
-4655906437547858948,Huawei,Honor X2
2867559232023894847,Xiaomi,Mi 4
3128515255415161480,Samsung,Galaxy S6 Edge+
-4907020688694123238,Hisense,HS-U978
-7414631365537430083,Coolpad,Great God F2
8000587822583931579,Meizu,MX4 Pro
-9095067016185412080,Huawei,Ascend G7
-7656104591802780938,OPPO,R1S
-1844158884160762313,Leeco,Super mobile phone 1S
6439243668706963297,Huawei,Honor Play 4X
3679648261280611992,Huawei,Mai Mang 4
-8276797409142264331,OPPO,R5
5303582698527882625,Coolpad,F2
1978173572807753361,OPPO,R7 Plus
7194951545252541802,Leeco,Super mobile phone 1S
314804421490305841,Meizu,Charm Blue Note 2
5743930021175370389,Huawei,Mate 7
-7071454268201011903,Xiaomi,V185
-4756800514799763385,Samsung,Galaxy mega 5.8
6989427396638663513,Xiaomi,Mi 3
8406102949237896134,Xiaomi,S7
-7242889615620530075,Samsung,A388T
-4928052045631718040,OPPO,A11
-5921345233403162843,Xiaomi,Redmi 2
-3410378500080133704,Xiaomi,Mi 4
-4449810920240236882,Huawei,Honor Play 4X
-4370895515671124119,Xiaomi,Note top version
-6422294114958147308,Huawei,Honor 6
3617872519234442385,OPPO,R7 Plus
-1623906742834621540,China Mobile,N1
-8716664443826531946,Xiaomi,Redmi Note
-1389970193827084182,Samsung,Galaxy S5
-2855834682368353178,vivo,Y19T
1552716702606968769,Samsung,Galaxy S4
9085581340228574668,Huawei,Glory 7
-8524520775043227731,vivo,X5Pro
-5605817253936917101,Samsung,Galaxy S6
-486823214288301971,hammer,T1
-769954829388868582,Huawei,Ascend G7
-1128006797808908943,Huawei,Honor 6 Plus
5029200050027270235,OPPO,N1T
4575334255103781508,Huawei,Honor 6
7866257606120546652,OPPO,R1C
-8632498737793140197,OPPO,1107
8675861599785320155,Huawei,Ascend P7
-789939599234754102,vivo,Y35
-8401936631714392725,Huawei,Honor 6 Plus
-4694479185833464924,Zuk,Z1
-4960511579734131511,Samsung,Galaxy Note 2
-2231255040323356264,HTC,802W
4602143264651544229,Coolpad,Great God F1
2559867111571777749,Xiaomi,S6
-5258924482228418685,Huawei,Honor Play 4X
-3133487268922316573,Huawei,Ascend P7
7531978791284419207,vivo,X5L
-4097859592867729150,OPPO,R1S
4214467750872109808,Meizu,Charm Blue Note
5583876576083028792,Xiaomi,Mi 3
619585849072555467,OPPO,R5
-2769421684006904013,OPPO,R1S
-7769050830441245860,Samsung,B9388
7507547951151954685,Cool,Youth version
8755289109796017100,Xiaomi,Mi 4
-6910932511029556543,Samsung,Galaxy S6 Edge+
-9089176978634161359,Hisense,EG970
6494632015536444812,Samsung,Galaxy Win
-5558362260419909750,Meizu,Charm Blue Note 2
-5149984271367038122,Samsung,Galaxy Trend 3
1368272437847129949,Huawei,Honor 3C
-1621824698862859061,Huawei,C8817E
1707986664424859588,Xiaomi,Mi 2S
-6069317189816675647,Xiaomi,Redmi 2A
-6016415104482292182,Meizu,MX3
-57035224554715409,Linguistic,Red chili
8718968840887046832,Huawei,Ascend P7
981733647125076398,Samsung,Galaxy S6 Edge+
4891165620488766588,vivo,X5max+
3851005436715753867,vivo,Y13L
